,name,version,description,keywords,dependencies,devDependencies,communityInterest,downloadsCount,downloadsAcceleration,dependentsCount,quality,popularity,maintenance
54,fresh,0.5.2,HTTP response freshness testing,"['fresh', 'http', 'conditional', 'cache']",,"{'beautify-benchmark': '0.2.4', 'benchmark': '2.1.4', 'eslint': '3.19.0', 'eslint-config-standard': '10.2.1', 'eslint-plugin-import': '2.7.0', 'eslint-plugin-markdown': '1.0.0-beta.6', 'eslint-plugin-node': '5.1.1', 'eslint-plugin-promise': '3.5.0', 'eslint-plugin-standard': '3.0.1', 'istanbul': '0.4.5', 'mocha': '1.21.5'}",201,62128014.0,155876.12526636227,444,0.9174246488689691,0.5904130606972408,0.16666666666666666
55,merge-descriptors,1.0.1,Merge objects using descriptors,,,"{'istanbul': '0.4.1', 'mocha': '1.21.5'}",157,58319755.333333336,126327.12690258748,320,0.9831014645372192,0.5686509111483135,0.999894531306083
56,methods,1.1.2,HTTP methods that node supports,"['http', 'methods']",,"{'istanbul': '0.4.1', 'mocha': '1.21.5'}",223,62928265.0,135143.01105403353,694,0.9831014645372192,0.6064998865431042,0.999894531306083
57,path-to-regexp,6.2.0,Express style path to RegExp utility,"['express', 'regexp', 'route', 'routing']",,"{'@size-limit/preset-small-lib': '^4.5.6', '@types/jest': '^26.0.9', '@types/node': '^14.0.27', '@types/semver': '^7.3.1', 'husky': '^4.2.5', 'jest': '^26.2.2', 'lint-staged': '^10.2.11', 'prettier': '^2.0.5', 'rimraf': '^3.0.0', 'semver': '^7.3.2', 'size-limit': '^4.5.6', 'ts-jest': '^26.1.4', 'tslint': '^6.1.3', 'tslint-config-prettier': '^1.18.0', 'tslint-config-standard': '^9.0.0', 'typescript': '^4.0.3'}",6672,95163568.0,190849.13274353114,3098,0.9995248552319843,0.7982587333733151,0.999894531306083
58,proxy-addr,2.0.6,Determine address of proxied request,"['ip', 'proxy', 'x-forwarded-for']","{'forwarded': '~0.1.2', 'ipaddr.js': '1.9.1'}","{'benchmark': '2.1.4', 'beautify-benchmark': '0.2.4', 'deep-equal': '1.0.1', 'eslint': '6.8.0', 'eslint-config-standard': '14.1.0', 'eslint-plugin-import': '2.20.1', 'eslint-plugin-markdown': '1.0.1', 'eslint-plugin-node': '11.0.0', 'eslint-plugin-promise': '4.2.1', 'eslint-plugin-standard': '4.0.1', 'mocha': '7.0.1', 'nyc': '15.0.0'}",142,60877281.333333336,103618.32454337901,234,0.8910921101197796,0.5545735130996797,0.999894531306083
59,forwarded,0.1.2,Parse HTTP X-Forwarded-For header,"['x-forwarded-for', 'http', 'req']",,"{'beautify-benchmark': '0.2.4', 'benchmark': '2.1.4', 'eslint': '3.19.0', 'eslint-config-standard': '10.2.1', 'eslint-plugin-import': '2.7.0', 'eslint-plugin-node': '5.1.1', 'eslint-plugin-promise': '3.5.0', 'eslint-plugin-standard': '3.0.1', 'istanbul': '0.4.5', 'mocha': '1.21.5'}",57,56819170.0,142566.2983828006,76,0.9174246488689691,0.5121350621691926,0.1628184395285237
60,ipaddr.js,2.0.0,A library for manipulating IPv4 and IPv6 addresses in JavaScript.,"['ip', 'ipv4', 'ipv6']",,"{'eslint': '*', 'mocha': '*', 'uglify-es': '*'}",542,65405833.0,140752.55631659064,325,0.9554165595786436,0.6056347598219332,0.999894531306083
61,range-parser,1.2.1,Range header field string parser,"['range', 'parser', 'http']",,"{'deep-equal': '1.0.1', 'eslint': '5.16.0', 'eslint-config-standard': '12.0.0', 'eslint-plugin-markdown': '1.0.0', 'eslint-plugin-import': '2.17.2', 'eslint-plugin-node': '8.0.1', 'eslint-plugin-promise': '4.1.1', 'eslint-plugin-standard': '4.0.0', 'mocha': '6.1.4', 'nyc': '14.1.1'}",111,70353098.0,154761.7613584475,417,0.8999999999999999,0.5791562382951806,0.999894531306083
62,send,0.17.1,Better streaming static file server with Range and conditional-GET support,"['static', 'file', 'server']","{'debug': '2.6.9', 'depd': '~1.1.2', 'destroy': '~1.0.4', 'encodeurl': '~1.0.2', 'escape-html': '~1.0.3', 'etag': '~1.8.1', 'fresh': '0.5.2', 'http-errors': '~1.7.2', 'mime': '1.6.0', 'ms': '2.1.1', 'on-finished': '~2.3.0', 'range-parser': '~1.2.1', 'statuses': '~1.5.0'}","{'after': '0.8.2', 'eslint': '5.16.0', 'eslint-config-standard': '12.0.0', 'eslint-plugin-import': '2.17.2', 'eslint-plugin-markdown': '1.0.0', 'eslint-plugin-node': '8.0.1', 'eslint-plugin-promise': '4.1.1', 'eslint-plugin-standard': '4.0.0', 'istanbul': '0.4.5', 'mocha': '6.1.4', 'supertest': '4.0.2'}",937,72122947.33333333,151748.87243150698,796,0.7575636003502269,0.6575991612701511,0.2047933059655169
63,destroy,1.0.4,destroy a stream if possible,"['stream', 'streams', 'destroy', 'cleanup', 'leak', 'fd']",,"{'istanbul': '0.4.2', 'mocha': '2.3.4'}",65,63013604.0,151914.07817732106,257,0.9831014645372192,0.5505217754129547,0.9998931930652348
64,mime,2.5.2,A comprehensive library for mime-type mapping,"['util', 'mime']",,"{'benchmark': '*', 'chalk': '4.1.0', 'eslint': '7.20.0', 'mime-db': '1.46.0', 'mime-score': '1.2.0', 'mime-types': '2.1.28', 'mocha': '8.3.0', 'runmd': '*', 'standard-version': '9.1.0'}",2095,148715774.33333334,449099.9705289195,4539,0.9303561122886091,0.7844512487432704,0.999894531306083
65,serve-static,1.14.1,Serve static files,,"{'encodeurl': '~1.0.2', 'escape-html': '~1.0.3', 'parseurl': '~1.3.3', 'send': '0.17.1'}","{'eslint': '5.16.0', 'eslint-config-standard': '12.0.0', 'eslint-plugin-import': '2.17.2', 'eslint-plugin-markdown': '1.0.0', 'eslint-plugin-node': '8.0.1', 'eslint-plugin-promise': '4.1.1', 'eslint-plugin-standard': '4.0.0', 'istanbul': '0.4.5', 'mocha': '6.1.4', 'safe-buffer': '5.1.2', 'supertest': '4.0.2'}",1561,69492440.33333333,148891.35416666663,1996,0.8990034635145439,0.7103456218467479,0.36373484155912966
66,utils-merge,1.0.1,merge() utility function,['util'],,"{'make-node': '0.3.x', 'mocha': '1.x.x', 'chai': '1.x.x'}",94,68807872.66666667,165652.61385083722,487,0.989472659492533,0.5817329496783588,0.999894531306083
67,vary,1.1.2,Manipulate the HTTP Vary header,"['http', 'res', 'vary']",,"{'beautify-benchmark': '0.2.4', 'benchmark': '2.1.4', 'eslint': '3.19.0', 'eslint-config-standard': '10.2.1', 'eslint-plugin-import': '2.7.0', 'eslint-plugin-markdown': '1.0.0-beta.6', 'eslint-plugin-node': '5.1.1', 'eslint-plugin-promise': '3.5.0', 'eslint-plugin-standard': '3.0.1', 'istanbul': '0.4.5', 'mocha': '2.5.3', 'supertest': '1.1.0'}",77,65846362.666666664,151474.829109589,342,0.9995248552319843,0.5636005862415323,0.9999405727453268
68,request,2.88.2,Simplified HTTP request client.,"['http', 'simple', 'util', 'utility']","{'aws-sign2': '~0.7.0', 'aws4': '^1.8.0', 'caseless': '~0.12.0', 'combined-stream': '~1.0.6', 'extend': '~3.0.2', 'forever-agent': '~0.6.1', 'form-data': '~2.3.2', 'har-validator': '~5.1.3', 'http-signature': '~1.2.0', 'is-typedarray': '~1.0.0', 'isstream': '~0.1.2', 'json-stringify-safe': '~5.0.1', 'mime-types': '~2.1.19', 'oauth-sign': '~0.9.0', 'performance-now': '^2.1.0', 'qs': '~6.5.2', 'safe-buffer': '^5.1.2', 'tough-cookie': '~2.5.0', 'tunnel-agent': '^0.6.0', 'uuid': '^3.3.2'}","{'bluebird': '^3.2.1', 'browserify': '^13.0.1', 'browserify-istanbul': '^2.0.0', 'buffer-equal': '^1.0.0', 'codecov': '^3.0.4', 'coveralls': '^3.0.2', 'function-bind': '^1.0.2', 'karma': '^3.0.0', 'karma-browserify': '^5.0.1', 'karma-cli': '^1.0.0', 'karma-coverage': '^1.0.0', 'karma-phantomjs-launcher': '^1.0.0', 'karma-tap': '^3.0.1', 'nyc': '^14.1.1', 'phantomjs-prebuilt': '^2.1.3', 'rimraf': '^2.2.8', 'server-destroy': '^1.0.1', 'standard': '^9.0.0', 'tape': '^4.6.0', 'taper': '^0.5.0'}",30193,106585583.33333333,238513.02741628606,39848,0.5802809821014391,0.9469474782765563,0.24261380700299123
69,aws-sign2,0.7.0,"AWS signing. Originally pulled from LearnBoost/knox, maintained as vendor in request, now a standalone module.",,,,57,82587639.66666667,246300.5209474886,152,0.34131539183763915,0.5479306083746577,0.16666666666666666
70,aws4,1.11.0,Signs and prepares requests using AWS Signature Version 4,,,"{'mocha': '^2.5.3', 'should': '^8.4.0'}",728,95870380.66666667,264970.2344178081,325,0.9384805734490095,0.6335930665370013,0.6483253490876747
71,caseless,0.12.0,"Caseless object set/get/has, very useful when working with HTTP headers.","['headers', 'http', 'caseless']",,{'tape': '^2.10.2'},127,82488233.0,238146.35557458142,203,0.7063598583957391,0.5701378632796238,0.16666666666666666
72,combined-stream,1.0.8,A stream that emits multiple other streams one after another.,,{'delayed-stream': '~1.0.0'},{'far': '~0.0.7'},192,100937549.0,269240.5502473363,263,0.8179011286168503,0.5927164408750698,0.999894531306083
73,delayed-stream,1.0.0,Buffers events from a stream until you are ready to handle them.,,,"{'fake': '0.2.0', 'far': '0.0.1'}",74,84645003.66666667,238542.84756468807,119,0.8179011286168503,0.5461995748803925,0.999894531306083
74,extend,3.0.2,Port of jQuery.extend for node.js and the browser,"['extend', 'clone', 'merge']",,"{'@ljharb/eslint-config': '^12.2.1', 'covert': '^1.1.0', 'eslint': '^4.19.1', 'jscs': '^3.0.7', 'tape': '^4.9.1'}",470,97152561.33333333,315042.9866818874,3797,0.8262545980086244,0.7176471509590323,0.18031565769155816
75,forever-agent,0.6.1,"HTTP Agent that keeps socket connections alive between keep-alive requests. Formerly part of mikeal/request, now a standalone module.",,,,127,83280228.66666667,289572.0550799087,164,0.35055738090281563,0.5667971599706028,0.15747577844835658
76,form-data,4.0.0,"A library to create readable ""multipart/form-data"" streams. Can be used to submit forms and file uploads to other web applications.",,"{'asynckit': '^0.4.0', 'combined-stream': '^1.0.8', 'mime-types': '^2.1.12'}","{'@types/node': '^12.0.10', 'browserify': '^13.1.1', 'browserify-istanbul': '^2.0.0', 'coveralls': '^3.0.4', 'cross-spawn': '^6.0.5', 'eslint': '^6.0.1', 'fake': '^0.2.2', 'far': '^0.0.7', 'formidable': '^1.0.17', 'in-publish': '^2.0.0', 'is-node-modern': '^1.0.0', 'istanbul': '^0.4.5', 'obake': '^0.1.2', 'puppeteer': '^1.19.0', 'pkgfiles': '^2.3.0', 'pre-commit': '^1.1.3', 'request': '^2.88.0', 'rimraf': '^2.7.1', 'tape': '^4.6.2', 'typescript': '^3.5.2'}",2085,126327645.66666667,361397.37182267883,2942,0.9657041687834501,0.7620951505522794,0.38322239711155726
77,asynckit,0.4.0,"Minimal async jobs utility library, with streams support","['async', 'jobs', 'parallel', 'serial', 'iterator', 'array', 'object', 'stream', 'destroy', 'terminate', 'abort']",,"{'browserify': '^13.0.0', 'browserify-istanbul': '^2.0.0', 'coveralls': '^2.11.9', 'eslint': '^2.9.0', 'istanbul': '^0.4.3', 'obake': '^0.1.2', 'phantomjs-prebuilt': '^2.1.7', 'pre-commit': '^1.1.3', 'reamde': '^1.1.0', 'rimraf': '^2.5.2', 'size-table': '^0.2.0', 'tap-spec': '^4.1.1', 'tape': '^4.5.1'}",26,81550131.66666667,269471.71052130917,117,0.8980192393885508,0.5303407496068114,0.49955821482658147
78,har-validator,5.1.5,Extremely fast HTTP Archive (HAR) validator using JSON Schema,"['har', 'cli', 'ajv', 'http', 'archive', 'validate', 'validator']","{'ajv': '^6.12.3', 'har-schema': '^2.0.0'}",{'tap': '^14.10.8'},93,105331431.0,311394.84904870624,188,0.48598142060571536,0.5704396624875527,0.8158503653721523
79,ajv,8.0.5,Another JSON Schema Validator,"['JSON', 'schema', 'validator', 'validation', 'jsonschema', 'json-schema', 'json-schema-validator', 'json-schema-validation']","{'fast-deep-equal': '^3.1.1', 'json-schema-traverse': '^1.0.0', 'require-from-string': '^2.0.2', 'uri-js': '^4.2.2'}","{'@ajv-validator/config': '^0.3.0', '@types/chai': '^4.2.12', '@types/mocha': '^8.0.3', '@types/node': '^14.0.27', '@types/require-from-string': '^1.2.0', '@typescript-eslint/eslint-plugin': '^3.8.0', '@typescript-eslint/parser': '^3.8.0', '@vuepress/shared-utils': '^1.8.2', 'ajv-formats': '^2.0.0', 'browserify': '^17.0.0', 'chai': '^4.0.1', 'cross-env': '^7.0.2', 'dayjs': '^1.10.4', 'dayjs-plugin-utc': '^0.1.2', 'eslint': '^7.8.1', 'eslint-config-prettier': '^7.0.0', 'glob': '^7.0.0', 'husky': '^6.0.0', 'if-node-version': '^1.0.0', 'jimp': '^0.16.1', 'js-beautify': '^1.7.3', 'json-schema-test': '^2.0.0', 'karma': '^5.0.0', 'karma-chrome-launcher': '^3.0.0', 'karma-mocha': '^2.0.0', 'lint-staged': '^10.2.11', 'mocha': '^8.0.1', 'node-fetch': '^2.6.1', 'nyc': '^15.0.0', 'prettier': '^2.0.5', 'terser': '^5.2.1', 'ts-node': '^9.0.0', 'tsify': '^5.0.2', 'typescript': '^4.2.0', 'vuepress': '^1.8.2'}",9966,191566631.33333334,657000.9657914764,3998,0.9891505770778403,0.8468669952996192,0.9881814871757449
80,fast-deep-equal,3.1.3,Fast deep equal,"['fast', 'equal', 'deep-equal']",,"{'coveralls': '^3.1.0', 'dot': '^1.1.2', 'eslint': '^7.2.0', 'mocha': '^7.2.0', 'nyc': '^15.1.0', 'pre-commit': '^1.2.2', 'react': '^16.12.0', 'react-test-renderer': '^16.12.0', 'sinon': '^9.0.2', 'typescript': '^3.9.5'}",1268,128269829.0,355387.8770357687,964,0.9883321884477054,0.6985764859322597,0.7770079083043586
81,json-schema-traverse,1.0.0,Traverse JSON Schema passing each schema object to callback,"['JSON-Schema', 'traverse', 'iterate']",,"{'eslint': '^7.3.1', 'mocha': '^8.0.1', 'nyc': '^15.0.0', 'pre-commit': '^1.2.2'}",94,112821741.66666667,430947.98449391185,159,0.9651516435598085,0.5701220467310566,0.9998931930652348
82,require-from-string,2.0.2,Require module from string,,,{'mocha': '*'},280,14691907.0,108616.78508371384,376,0.9554165595786436,0.5317654969991442,0.999894531306083
83,uri-js,4.4.1,"An RFC 3986/3987 compliant, scheme extendable URI/IRI parsing/validating/resolving library for JavaScript.","['URI', 'IRI', 'IDN', 'URN', 'UUID', 'HTTP', 'HTTPS', 'WS', 'WSS', 'MAILTO', 'RFC3986', 'RFC3987', 'RFC5891', 'RFC2616', 'RFC2818', 'RFC2141', 'RFC4122', 'RFC4291', 'RFC5952', 'RFC6068', 'RFC6455', 'RFC6874']",{'punycode': '^2.1.0'},"{'babel-cli': '^6.26.0', 'babel-plugin-external-helpers': '^6.22.0', 'babel-preset-latest': '^6.24.1', 'mocha': '^8.2.1', 'mocha-qunit-ui': '^0.1.3', 'rollup': '^0.41.6', 'rollup-plugin-babel': '^2.7.1', 'rollup-plugin-node-resolve': '^2.0.0', 'sorcery': '^0.10.0', 'typescript': '^2.8.1', 'uglify-js': '^2.8.14'}",307,102381758.66666667,392833.11508751893,254,0.8179011286168503,0.6069723223466458,0.999894531306083
84,punycode,2.1.1,"A robust Punycode converter that fully complies to RFC 3492 and RFC 5891, and works on nearly all JavaScript platforms.","['punycode', 'unicode', 'idn', 'idna', 'dns', 'url', 'domain']",,"{'codecov': '^1.0.1', 'istanbul': '^0.4.1', 'mocha': '^2.5.3'}",1453,188749813.0,466682.3242009131,423,0.9697772964422595,0.6798412558164123,0.22224902561329812
85,har-schema,2.0.0,JSON Schema for HTTP Archive (HAR),"['har', 'http', 'archive', 'JSON', 'schema', 'JSON-schema']",,"{'ajv': '^5.0.0', 'codeclimate-test-reporter': '^0.4.0', 'cz-conventional-changelog': '^1.2.0', 'echint': '^2.1.0', 'semantic-release': '^6.3.2', 'snazzy': '^5.0.0', 'tap': '^8.0.1'}",32,86285518.66666667,262236.89044901065,110,0.955959173302494,0.5326812699510219,0.999894531306083
86,http-signature,1.3.5,Reference implementation of Joyent's HTTP Signature scheme.,"['https', 'request']","{'assert-plus': '^1.0.0', 'jsprim': '^1.2.2', 'sshpk': '^1.14.1'}","{'tap': '0.4.2', 'uuid': '^2.0.2'}",588,88418316.0,266538.32739726035,208,0.854670672940436,0.6118854198016338,0.6224578796303958
87,assert-plus,1.0.0,Extra assertions on top of node's assert module,,,"{'tape': '4.2.2', 'faucet': '0.0.1'}",197,87974324.0,250655.5004756468,563,0.8635785628206563,0.6144366541164955,0.9998926112097501
88,jsprim,2.0.0,utilities for primitive JavaScript types,,"{'assert-plus': '1.0.0', 'extsprintf': '1.3.0', 'json-schema': '0.2.3', 'verror': '1.10.0'}",,97,80429182.0,248795.72431506845,156,0.7066579895999257,0.5574803934009757,0.4225469285091975
89,extsprintf,1.4.0,extended POSIX-style sprintf,,,,88,121938663.0,364768.1270928463,160,0.7669941828866835,0.5690942604300328,0.7382044526010588
90,json-schema,0.3.0,JSON Schema validation and specifications,"['json', 'schema']",,{'vows': '*'},673,88338745.66666667,263109.5676179604,309,0.7247469832779041,0.6276733352247592,0.521291235703385
91,verror,1.10.0,richer JavaScript errors,,"{'assert-plus': '^1.0.0', 'core-util-is': '1.0.2', 'extsprintf': '^1.2.0'}",,1194,81213054.0,249952.91071156785,702,0.8284659197911706,0.6715526241489225,0.999894531306083
92,core-util-is,1.0.2,The `util.is*` functions introduced in Node v0.12.,"['util', 'isBuffer', 'isArray', 'isNumber', 'isString', 'isRegExp', 'isThis', 'isThat', 'polyfill']",,{'tap': '^2.3.0'},131,99023832.0,375733.9001522071,373,0.7241605412780683,0.5984997394822209,0.9998651952945008
93,sshpk,1.16.1,A library for finding and using SSH public keys,,"{'asn1': '~0.2.3', 'assert-plus': '^1.0.0', 'dashdash': '^1.12.0', 'getpass': '^0.1.1', 'safer-buffer': '^2.0.2', 'jsbn': '~0.1.0', 'tweetnacl': '~0.14.0', 'ecc-jsbn': '~0.1.1', 'bcrypt-pbkdf': '^1.0.0'}","{'tape': '^3.5.0', 'benchmark': '^1.0.0', 'sinon': '^1.17.2', 'temp': '^0.8.2'}",225,82632156.33333333,243870.2457952816,174,0.8100845241504517,0.5786781682626904,0.4224067047325843
94,asn1,0.2.4,Contains parsers and serializers for ASN.1 (currently BER only),,{'safer-buffer': '~2.1.0'},"{'istanbul': '^0.3.6', 'faucet': '0.0.1', 'tape': '^3.5.0', 'eslint': '2.13.1', 'eslint-plugin-joyent': '~1.3.0'}",145,83846014.0,249511.45424276998,181,0.7500293981835684,0.5706383898787547,0.422140601210082
95,dashdash,2.0.0,"A light, featureful and explicit option parsing library.","['option', 'parser', 'parsing', 'cli', 'command', 'args', 'bash', 'completion']",{'assert-plus': '^1.0.0'},"{'eslint': '^7.3.0', 'eslint-config-prettier': '^6.11.0', 'eslint-plugin-prettier': '^3.1.4', 'prettier': '^2.0.5', 'tap': '^14.x'}",197,83857015.0,293294.2597602741,274,0.8448893104859356,0.5913946905956594,0.6442473996306531
96,getpass,0.1.7,getpass for node.js,,{'assert-plus': '^1.0.0'},"{'json': '^9.0.3', 'pty.js': '^0.3.0', 'tape': '^4.4.0'}",26,82915060.33333333,252831.95519406395,116,0.7247469832779041,0.5297532518082071,0.4207946708485507
97,jsbn,1.1.0,"The jsbn library is a fast, portable implementation of large-number math in pure JavaScript, enabling public-key crypto and other applications on desktop and mobile browsers.","['biginteger', 'bignumber', 'big', 'integer']",,,194,85067796.66666667,295780.0941971082,269,0.5230118181309146,0.5909217020542921,0.16050671074549636
98,tweetnacl,1.0.3,Port of TweetNaCl cryptographic library to JavaScript,"['crypto', 'cryptography', 'curve25519', 'ed25519', 'encrypt', 'hash', 'key', 'nacl', 'poly1305', 'public', 'salsa20', 'signatures']",,"{'browserify': '^16.2.3', 'eslint': '^6.8.0', 'faucet': '^0.0.1', 'tap-browser-color': '^0.1.2', 'tape': '^4.13.0', 'tweetnacl-util': '^0.15.0', 'uglify-js': '^3.7.5'}",1446,81810954.66666667,279578.02678843227,806,0.9860928063005356,0.6848940613080133,0.999894531306083
99,ecc-jsbn,0.2.0,ECC JS code based on JSBN,"['jsbn', 'ecc', 'browserify']",{'jsbn': '~0.1.0'},,35,80467445.66666667,251530.9019216135,114,0.6359802316110318,0.5326241694808609,0.16666666666666666
100,bcrypt-pbkdf,1.0.2,Port of the OpenBSD bcrypt_pbkdf function to pure JS,,{'tweetnacl': '^0.14.3'},,56,81090849.66666667,248297.48443683411,109,0.5026014205757687,0.5387541889445542,0.4225469285091975
101,is-typedarray,1.0.0,Detect whether or not an object is a Typed Array,"['typed', 'array', 'detect', 'is', 'util']",,{'tape': '^2.13.1'},33,91985736.66666667,294045.3049086757,183,0.8918654227445982,0.5493046155454994,0.9998651952945008
102,isstream,0.1.2,Determine if an object is a Stream,"['stream', 'type', 'streams', 'readable-stream', 'hippo']",,"{'tape': '~2.12.3', 'core-util-is': '~1.0.0', 'isarray': '0.0.1', 'string_decoder': '~0.10.x', 'inherits': '~2.0.1'}",79,80705870.66666667,250690.84589041106,233,0.8804035937386387,0.5652009528237678,0.16626033936755116
103,json-stringify-safe,5.0.1,"Like JSON.stringify, but doesn't blow up on circular refs.","['json', 'stringify', 'circular', 'safe']",,"{'mocha': '>= 2.1.0 < 3', 'must': '>= 0.12 < 0.13', 'sinon': '>= 1.12.2 < 2'}",577,89729754.0,280560.98727168946,1062,0.8284659197911706,0.6678791915034188,0.999894531306083
104,oauth-sign,0.9.0,"OAuth 1 signing. Formerly a vendor lib in mikeal/request, now a standalone module.",,,,104,86580758.33333333,232073.27500000002,177,0.6749056487488316,0.5631444370353754,0.16666532842581852
105,performance-now,2.1.0,Implements performance.now (based on process.hrtime).,,,"{'bluebird': '^3.4.7', 'call-delayed': '^1.0.0', 'chai': '^3.5.0', 'chai-increasing': '^1.2.0', 'coffee-script': '~1.12.2', 'mocha': '~3.2.0', 'pre-commit': '^1.2.2'}",18,85021462.0,251610.31071156764,437,0.1989849939146585,0.5645477127207398,0.0
106,tough-cookie,4.0.0,RFC6265 Cookies and Cookie Jar for node.js,"['HTTP', 'cookie', 'cookies', 'set-cookie', 'cookiejar', 'jar', 'RFC6265', 'RFC2965']","{'psl': '^1.1.33', 'punycode': '^2.1.1', 'universalify': '^0.1.2'}","{'async': '^2.6.2', 'eslint': '^5.16.0', 'eslint-config-prettier': '^4.2.0', 'eslint-plugin-prettier': '^3.0.1', 'genversion': '^2.1.0', 'nyc': '^14.0.0', 'prettier': '^1.17.0', 'vows': '^0.8.2'}",875,156365768.33333334,525379.9671042617,925,0.9563034204213344,0.6898251290960715,0.999894531306083
